1.571151763200759888e-01 -1.261166185140609741e-01 -9.431777149438858032e-02 -4.442599651487730839e+00 -3.203228181284072829e+00 6.296880518845934027e+00
1.647420525550842285e-01 -1.235115826129913330e-01 -9.936707466840744019e-02 -7.009063724755846714e+00 -3.311746779520309047e+00 7.778201690233787602e+00
1.645469665527343750e-01 -1.438031792640686035e-01 -9.931366890668869019e-02 -6.765499601329481472e+00 -1.909306727770132772e+00 9.232024293517214986e+00
1.589207947254180908e-01 -1.591340750455856323e-01 -1.015900075435638428e-01 -6.376860343718058211e+00 7.330729153536676979e-01 1.037596743745288563e+01
1.518731117248535156e-01 -1.283913999795913696e-01 -1.026714891195297241e-01 -6.206368851970728073e+00 7.161803224065027784e+00 9.128862753977674771e+00
1.567782163619995117e-01 -1.265453249216079712e-01 -1.113154739141464233e-01 -5.686685803729116806e+00 3.170071709157399553e+00 8.208572625605119910e+00
1.524578779935836792e-01 -1.320876181125640869e-01 -1.064717993140220642e-01 -2.587313437264429972e+00 -5.194114712394750644e-01 5.906687295420106842e+00
1.547978371381759644e-01 -1.088436990976333618e-01 -9.841907024383544922e-02 -1.022217909981381345e-01 -2.969869947666177623e+00 5.440701625994872614e+00
1.571738570928573608e-01 -8.153665065765380859e-02 -9.740678220987319946e-02 2.830884203373485786e+00 -4.930466925446840953e+00 5.656187005233134890e+00
1.583650857210159302e-01 -5.137361958622932434e-02 -9.939394146203994751e-02 5.113980701774695881e+00 -6.165801985306607946e+00 5.571830707062197519e+00
1.640136390924453735e-01 -2.820810861885547638e-02 -1.049230173230171204e-01 8.065480655225739426e+00 -5.926538715299674465e+00 6.675733439835766170e+00
1.691824644804000854e-01 -2.587871439754962921e-02 -1.080969795584678650e-01 7.474022690789550616e+00 -7.511638718133992754e+00 7.046094536096713767e+00
1.749361753463745117e-01 -3.740685805678367615e-02 -1.065464019775390625e-01 5.671028213267184093e+00 -8.881033159138087996e+00 7.164246930469597707e+00
1.779199689626693726e-01 -3.529124334454536438e-02 -1.055106669664382935e-01 3.437976958493522694e+00 -9.682923574047990201e+00 5.569630389309050855e+00
1.836303323507308960e-01 -2.604431845247745514e-02 -1.050121858716011047e-01 4.981903617318488298e-01 -1.002089356300434098e+01 6.332810643696649144e+00
1.778133958578109741e-01 -2.377004362642765045e-02 -1.149485185742378235e-01 -2.004467966924246447e+00 -9.898698902591632987e+00 7.366680920884012274e+00
1.807311475276947021e-01 -3.878587856888771057e-02 -1.174671128392219543e-01 -7.424154691354665658e+00 -7.799054245878499714e+00 1.140683172849510996e+01
1.855919808149337769e-01 -4.965795949101448059e-02 -1.313423812389373779e-01 -1.098808549621195496e+01 -7.330433107111844926e+00 1.666082524540139076e+01
1.889748126268386841e-01 -6.942375004291534424e-02 -1.337472349405288696e-01 -1.300168488895354990e+01 -5.084022816774441900e+00 1.849462493465632207e+01
1.882477700710296631e-01 -8.441406488418579102e-02 -1.403142660856246948e-01 -1.444383300078643551e+01 -1.558444772931598221e+00 1.927984847078100827e+01
1.864802688360214233e-01 -7.814738154411315918e-02 -1.439530998468399048e-01 -1.413831457676798387e+01 3.477260719757885865e-01 1.820030245035451344e+01
1.874010413885116577e-01 -7.755801081657409668e-02 -1.438086181879043579e-01 -1.243154725928341442e+01 -2.421645901366281883e+00 1.646493325204800939e+01
1.892222613096237183e-01 -6.711319833993911743e-02 -1.294127702713012695e-01 -9.192404854994780550e+00 -5.177222869737422073e+00 1.367101918964693930e+01
1.852442771196365356e-01 -5.089417099952697754e-02 -1.203163042664527893e-01 -4.772345735932013611e+00 -7.302044059707648138e+00 1.083191844850747287e+01
1.763413101434707642e-01 -2.433390356600284576e-02 -1.140539348125457764e-01 -2.591597104299560583e-01 -8.802085810892920748e+00 9.765945577422975532e+00
1.730530858039855957e-01 2.578705316409468651e-03 -1.152353882789611816e-01 4.110857147348639273e+00 -9.345633456420680218e+00 9.385750158792143694e+00
1.759265810251235962e-01 4.105378314852714539e-02 -1.143705546855926514e-01 7.948649364469215328e+00 -8.029575242360195375e+00 9.790820364775560947e+00
1.782780438661575317e-01 5.203608050942420959e-02 -1.130837723612785339e-01 8.015652935940959622e+00 -8.382196366258776621e+00 9.520083560616283691e+00
1.849440336227416992e-01 4.796084389090538025e-02 -1.128315404057502747e-01 7.274398380378176654e+00 -9.029678889184056700e+00 9.555432224594587964e+00
1.890108585357666016e-01 4.396675527095794678e-02 -1.110946536064147949e-01 5.887507441730300606e+00 -9.705907226735925875e+00 9.971915118311006410e+00
1.917464435100555420e-01 4.020783305168151855e-02 -1.081716865301132202e-01 3.455852932692055290e+00 -9.709048060792012436e+00 1.088614964453842404e+01
1.880293041467666626e-01 4.690784215927124023e-02 -1.077699512243270874e-01 -6.466236013643008596e-01 -8.564182017606533748e+00 1.099899867703942746e+01
1.897646784782409668e-01 3.685468435287475586e-02 -1.143123358488082886e-01 -4.452388860592496833e+00 -8.060071151809218293e+00 1.465888153598952037e+01
1.970617026090621948e-01 1.711749099195003510e-02 -1.171853616833686829e-01 -5.734468643952402189e+00 -7.456997393189745971e+00 1.885652800014927521e+01
1.896557807922363281e-01 2.264269627630710602e-03 -1.150649636983871460e-01 -6.194440495377990352e+00 -5.273466859246431326e+00 1.892078855522936820e+01
1.918981522321701050e-01 -1.476188842207193375e-02 -1.197801455855369568e-01 -6.007993965203835884e+00 -1.444449405604767422e+00 2.079177442397013920e+01
