2.753565052393386892e-01 -3.800116636197124476e-01 -5.031618732691025553e-01 5.995293749148566942e-01 -2.219042359462487735e+00 1.514786308427449768e+00 -7.613594206701614908e-01 4.312006156504809007e-01 5.917230437319760394e-01 3.657690259172785563e-01
3.465238582656232635e-01 -4.124601592288796859e-01 -6.033489371350906350e-01 6.231544543178818563e-01 -2.229258343591956848e+00 1.400657045883804797e+00 -4.959186945752682707e-01 5.752611350028837833e-01 6.016132707693222503e-01 5.361581060564185597e-02
1.677043406994319086e-01 -4.125798593898842292e-01 -6.067116608193070526e-01 5.568973370138993184e-01 -2.321978498996846163e+00 1.462608887996962759e+00 -8.036351774341234933e-01 4.212761981854393212e-01 4.536972423980869529e-01 3.959593075247430094e-01
1.719965729590989811e-01 -5.302294159299080212e-01 -6.411212132496855176e-01 5.790838931896157282e-01 -2.154829865022654722e+00 1.496668755338244505e+00 -6.841845044401295706e-01 5.053529640049149174e-01 7.241993171152881770e-01 4.096976970281406838e-01
2.195691555494041769e-01 -2.873037059981504160e-01 -5.632345324736164338e-01 4.475545316014288288e-01 -2.009309440639113209e+00 1.604042504128756041e+00 -6.017106508287184408e-01 3.673244097024543353e-01 4.784183189444516371e-01 4.314287204302278966e-01
3.349351793926063636e-01 -4.611236282135260933e-01 -5.332153403863880703e-01 7.003684950617019567e-01 -2.327818594318885825e+00 1.336078361545825599e+00 -7.272975418844253026e-01 3.058504804123554077e-01 6.288018382636882952e-01 4.112944019159003317e-01
4.698449355800132787e-02 -3.800938639312104739e-01 -2.632742749553919070e-01 3.412188889016588011e-01 -2.087941475083445297e+00 1.356838557635088982e+00 -8.454276818092154588e-01 4.146496757678873601e-01 3.848820058870189298e-01 4.110429001009530126e-01
2.804696678122927112e-01 -4.038177383768666862e-01 -5.239627714854464546e-01 6.396597859307243672e-01 -2.200725453179375624e+00 1.638369334779092634e+00 -7.905394312774465249e-01 4.341998609920730834e-01 5.048826363913594406e-01 4.262036518497177573e-01
3.784400573357307174e-01 -3.317560782128978203e-01 1.896747140049601654e-01 9.281768955323680403e-01 -2.181087481949094187e+00 1.996327628532146292e+00 -7.034857307826050121e-01 4.788191000433213440e-01 5.942078501234224763e-01 3.784951373483237402e-01
-1.706014241357386996e-02 -2.755030240680495512e-01 1.699049644282270677e+00 8.083678851495775808e-01 -2.046763403145780202e+00 1.500212994147192003e+00 -4.536057139940276040e-01 2.995855757593178792e-01 6.589533757382581847e-01 -1.011231351862310057e-02
