-1.327763402286152861e-01 3.671259460069604685e-01 -2.853276341061152799e-01 -2.144230963930681688e-01 2.433066666787888632e-01 2.063866312807323133e-01 -3.029240368336347244e-01 3.437290054041817755e-01 2.915706029235172192e-01 -2.749247046444132647e-01 7.601654940893760593e-01 -5.907951326151043014e-01
-3.035482850694339041e-02 8.393095571321475268e-02 -6.523053268880829592e-02 -3.181634859718177610e-01 3.610212637205863495e-01 3.062388855064626103e-01 -3.676708551777339573e-01 4.171974554655582534e-01 3.538907444986025275e-01 -2.598962427353833649e-01 7.186118687530971272e-01 -5.584999550753844133e-01
7.668793068770500543e-02 -2.120417617518597919e-01 1.647973260141184781e-01 -3.734663689705404188e-01 4.237736460268296534e-01 3.594690454762438647e-01 -3.764431187656249733e-01 4.271513748366548846e-01 3.623342282513629664e-01 -2.053009338351985402e-01 5.676561006319710279e-01 -4.411782221901374146e-01
1.720556476129731227e-01 -4.757330431535704562e-01 3.697362857228760902e-01 -3.719123827745634547e-01 4.220103322431554282e-01 3.579733018672787703e-01 -3.279053299868189275e-01 3.720753695257260629e-01 3.156156103208117014e-01 -1.194504188162043012e-01 3.302798370049936372e-01 -2.566911042669851040e-01
2.412294518774955598e-01 -6.669982812659251969e-01 5.183862475981020346e-01 -3.137381076953044690e-01 3.559997709086488160e-01 3.019793680850826334e-01 -2.294469271867379534e-01 2.603542620761292170e-01 2.208473767815489486e-01 -1.541466035318595114e-02 4.262146218818400195e-02 -3.312509262983887731e-02
2.736782588440960229e-01 -7.567190774100189810e-01 5.881166024595533282e-01 -2.078000497624639120e-01 2.357914715992600885e-01 2.000118129617211860e-01 -9.605730966405051641e-02 1.089965783427045282e-01 9.245713211375122809e-02 9.096784041436090096e-02 -2.515256438822598417e-01 1.954839140804878750e-01
2.644620318012771421e-01 -7.312362536939559510e-01 5.683115358868148226e-01 -7.022631796542984361e-02 7.968605819389637523e-02 6.759427242653692769e-02 5.195616249330815839e-02 -5.895484638695378671e-02 -5.000887279237544586e-02 1.835013121043481132e-01 -5.073802507572692244e-01 3.943322669381542078e-01
2.149838577710018739e-01 -5.944293390261342624e-01 4.619861897322102284e-01 7.803873413868298026e-02 -8.855083521557138848e-02 -7.511388334198189354e-02 1.920597798948464885e-01 -2.179309301812117072e-01 -1.848614801474236791e-01 2.480983724699848125e-01 -6.859908138679107203e-01 5.331471067853877921e-01
1.327763402286153693e-01 -3.671259460069606906e-01 2.853276341061154464e-01 2.144230963930682243e-01 -2.433066666787888910e-01 -2.063866312807323689e-01 3.029240368336346689e-01 -3.437290054041817200e-01 -2.915706029235171637e-01 2.749247046444132647e-01 -7.601654940893760593e-01 5.907951326151043014e-01
3.035482850694336265e-02 -8.393095571321468329e-02 6.523053268880824040e-02 3.181634859718176500e-01 -3.610212637205862385e-01 -3.062388855064624993e-01 3.676708551777339018e-01 -4.171974554655581979e-01 -3.538907444986024720e-01 2.598962427353833649e-01 -7.186118687530970162e-01 5.584999550753844133e-01
-7.668793068770492216e-02 2.120417617518595144e-01 -1.647973260141182561e-01 3.734663689705404188e-01 -4.237736460268296534e-01 -3.594690454762438647e-01 3.764431187656249733e-01 -4.271513748366548846e-01 -3.623342282513629664e-01 2.053009338351985680e-01 -5.676561006319711389e-01 4.411782221901374701e-01
-1.720556476129729284e-01 4.757330431535699566e-01 -3.697362857228757016e-01 3.719123827745635102e-01 -4.220103322431554838e-01 -3.579733018672788258e-01 3.279053299868189830e-01 -3.720753695257261184e-01 -3.156156103208118124e-01 1.194504188162044539e-01 -3.302798370049940813e-01 2.566911042669853815e-01
-2.412294518774955321e-01 6.669982812659250859e-01 -5.183862475981020346e-01 3.137381076953044690e-01 -3.559997709086488715e-01 -3.019793680850826334e-01 2.294469271867379812e-01 -2.603542620761292170e-01 -2.208473767815490041e-01 1.541466035318598583e-02 -4.262146218818409216e-02 3.312509262983895364e-02
-2.736782588440960229e-01 7.567190774100189810e-01 -5.881166024595533282e-01 2.078000497624636622e-01 -2.357914715992597832e-01 -2.000118129617209362e-01 9.605730966405039151e-02 -1.089965783427043894e-01 -9.245713211375110319e-02 -9.096784041436098422e-02 2.515256438822600638e-01 -1.954839140804880415e-01
-2.644620318012771421e-01 7.312362536939560620e-01 -5.683115358868149336e-01 7.022631796542988525e-02 -7.968605819389641687e-02 -6.759427242653696932e-02 -5.195616249330810982e-02 5.895484638695373120e-02 5.000887279237539729e-02 -1.835013121043480855e-01 5.073802507572691134e-01 -3.943322669381541523e-01
-2.149838577710020682e-01 5.944293390261348176e-01 -4.619861897322106170e-01 -7.803873413868293862e-02 8.855083521557134685e-02 7.511388334198185190e-02 -1.920597798948463220e-01 2.179309301812115129e-01 1.848614801474235125e-01 -2.480983724699847848e-01 6.859908138679106093e-01 -5.331471067853876811e-01
-1.966187803556091185e-01 2.813859033284583644e-01 -3.413573545453845726e-01 -2.407115871899428439e-01 3.357221728132829264e-01 3.129016604534096829e-02 -3.262288709118945640e-01 4.549937402495810579e-01 4.240658149772599111e-02 -3.415204673209222830e-01 4.887582204937294672e-01 -5.929266931517089834e-01
-7.245655670543241222e-02 1.036943349142595422e-01 -1.257945882468620435e-01 -3.505625043793225148e-01 4.889320329404127641e-01 4.556971726767740372e-02 -3.979796730465930410e-01 5.550650973245068176e-01 5.173348818672364458e-02 -3.379770650079870209e-01 4.836871715385985260e-01 -5.867748574143194507e-01
6.273652088282420658e-02 -8.978375599914850680e-02 1.089192637814631326e-01 -4.070434581339659741e-01 5.677064232322802662e-01 5.291169212652565429e-02 -4.091416776546676348e-01 5.706328250094134802e-01 5.318444026453084117e-02 -2.829797183173093367e-01 4.049791353518443215e-01 -4.912918687629276859e-01
1.883785318746488413e-01 -2.695930839534610435e-01 3.270511452546454034e-01 -4.015557352458494766e-01 5.600526568585748599e-01 5.219834150479389645e-02 -3.580155707183627634e-01 4.993268778860767143e-01 4.653854343021476825e-02 -1.849012747303557802e-01 2.646166969527758428e-01 -3.210141466642609798e-01
2.853416190442020217e-01 -4.083593087432508817e-01 4.953924545888224173e-01 -3.349347917783569439e-01 4.671359503681281611e-01 4.353826656810131507e-02 -2.523848385594174570e-01 3.520029400140044507e-01 3.280757523159524153e-02 -5.867328819993464922e-02 8.396876519897808477e-02 -1.018649307364460493e-01
3.388640313424932105e-01 -4.849565305632326795e-01 5.883147534556347757e-01 -2.173230624540577194e-01 3.031020300320689809e-01 2.824988522178456182e-02 -1.083308026040595562e-01 1.510897454393971828e-01 1.408195110537538777e-02 7.648717458424425519e-02 -1.094626498776116591e-01 1.327922974880957063e-01
3.407974666789833074e-01 -4.877235167468589316e-01 5.916714641953471077e-01 -6.662586690959505786e-02 9.292357325037159388e-02 8.660714936298339120e-03 5.221561602659539197e-02 -7.282549324640530397e-02 -6.787522423433217135e-03 2.000031583959364367e-01 -2.862293687917275564e-01 3.472331021852497202e-01
2.908475770503265445e-01 -4.162390187304648714e-01 5.049515580264968273e-01 9.421451290686591595e-02 -1.314016552044057207e-01 -1.224697068866290213e-02 2.048126804529391554e-01 -2.856537107501827544e-01 -2.662365719231809744e-02 2.930704743749927288e-01 -4.194202609829918993e-01 5.088108147506086310e-01
1.966187803556091740e-01 -2.813859033284584754e-01 3.413573545453847391e-01 2.407115871899427884e-01 -3.357221728132828709e-01 -3.129016604534096829e-02 3.262288709118945640e-01 -4.549937402495810579e-01 -4.240658149772599111e-02 3.415204673209223385e-01 -4.887582204937295227e-01 5.929266931517089834e-01
7.245655670543238447e-02 -1.036943349142595006e-01 1.257945882468619880e-01 3.505625043793225148e-01 -4.889320329404127641e-01 -4.556971726767740372e-02 3.979796730465930410e-01 -5.550650973245068176e-01 -5.173348818672364458e-02 3.379770650079870209e-01 -4.836871715385985260e-01 5.867748574143194507e-01
-6.273652088282409556e-02 8.978375599914834027e-02 -1.089192637814629244e-01 4.070434581339659741e-01 -5.677064232322802662e-01 -5.291169212652564735e-02 4.091416776546676348e-01 -5.706328250094134802e-01 -5.318444026453084117e-02 2.829797183173093367e-01 -4.049791353518443215e-01 4.912918687629276859e-01
