-5.258298013359308243e-03 -8.875284693203866482e-04 -8.665606728754937649e-04 -3.852211996459763643e+00 -3.849342017376083724e+00 -3.676070413504203049e+00
-1.370869111269712448e-02 2.782996930181980133e-02 -5.307354498654603958e-03 -5.738627539642966013e+00 -3.800440550660717953e+00 -8.107208028242897768e+00
-2.321198396384716034e-02 4.153457656502723694e-02 -9.118900634348392487e-03 -6.461377954849812255e+00 -3.239298152211314896e+00 -8.509892467886391643e+00
-3.460605069994926453e-02 2.856713533401489258e-02 -5.647513549774885178e-03 -5.360072992983025308e+00 -2.203075107277357780e+00 -8.800396411264028274e+00
-4.148401692509651184e-02 5.735593661665916443e-02 -1.948162913322448730e-02 -8.019677004010906884e+00 8.096495027002308831e+00 -8.179199258822306362e+00
-4.140246659517288208e-02 5.901094898581504822e-02 -2.836417593061923981e-02 -6.106724200102157774e+00 3.255797543053959853e+00 -6.808839948670536657e+00
-4.519829899072647095e-02 5.442663282155990601e-02 -2.450105920433998108e-02 -2.599885518972664400e+00 1.481900279488298278e+00 -4.305797340044954957e+00
-4.152636229991912842e-02 5.575156211853027344e-02 -1.933553814888000488e-02 -1.956337193455513490e-01 4.991948129478293028e-01 -5.397170135274307334e-01
-3.586245328187942505e-02 6.254648417234420776e-02 -2.084740996360778809e-02 2.262630215969940739e+00 -6.504497629473970921e-01 3.668480313650622548e+00
-3.128962218761444092e-02 7.366074621677398682e-02 -2.267046086490154266e-02 4.147181388274653990e+00 -1.679791874679537722e+00 6.975049969105316272e+00
-2.542689070105552673e-02 8.168113976716995239e-02 -2.810762636363506317e-02 5.064208986743237162e+00 -3.179214596843725538e+00 8.531403529837824351e+00
-1.632444560527801514e-02 8.148369938135147095e-02 -2.746524848043918610e-02 3.785645788023115355e+00 -5.414017789190020302e+00 9.095698644228615848e+00
-1.309102587401866913e-02 7.490998506546020508e-02 -2.501734904944896698e-02 2.351219651745517503e+00 -6.933842281516824357e+00 9.362829890550422363e+00
-1.165267918258905411e-02 7.118420302867889404e-02 -2.520464360713958740e-02 6.708289610726456687e-01 -8.021416641956401250e+00 8.451815804102290386e+00
-1.262854598462581635e-02 7.416233420372009277e-02 -2.499893493950366974e-02 -9.977869808399431051e-01 -8.285962227219268783e+00 6.370054058327822233e+00
-1.777089014649391174e-02 8.035814017057418823e-02 -2.754637785255908966e-02 -2.128901798698489056e+00 -8.505620183450952609e+00 3.665007435196692587e+00
-3.550461679697036743e-02 8.957171440124511719e-02 -3.204067051410675049e-02 -5.803058400952742168e+00 -7.658940179287308858e+00 -1.094761824791780525e+00
-4.441412538290023804e-02 1.016634181141853333e-01 -3.517477959394454956e-02 -8.136315003936143597e+00 -7.830862560413386575e+00 -2.911519551497128155e+00
-5.217606201767921448e-02 1.076472401618957520e-01 -3.642255812883377075e-02 -9.794985537528528852e+00 -6.976151360142891278e+00 -2.351227050844761468e+00
-5.770212411880493164e-02 1.076197102665901184e-01 -3.575600311160087585e-02 -1.038053653753259375e+01 -4.816396892585386169e+00 -1.970359472405654788e+00
-5.769442766904830933e-02 1.230002343654632568e-01 -4.739935696125030518e-02 -1.290240286432482364e+01 -6.714321788971441274e-01 -2.751855843910310906e+00
-5.769864097237586975e-02 1.239978000521659851e-01 -4.948950186371803284e-02 -1.083448947445616817e+01 1.029406289289134024e+00 -1.222954864839363553e+00
-6.078881025314331055e-02 1.190881729125976562e-01 -3.958107158541679382e-02 -7.370781565460171159e+00 1.038443936957366365e+00 1.387588621227086483e+00
-6.478690356016159058e-02 1.210659965872764587e-01 -3.461914882063865662e-02 -3.282628288966640717e+00 1.124624660802527654e+00 5.440532810381462525e+00
-6.415316462516784668e-02 1.233118176460266113e-01 -3.420299664139747620e-02 9.673448633333457947e-01 3.973225118445142257e-01 9.956820061802989841e+00
-6.347055733203887939e-02 1.288918852806091309e-01 -3.623375296592712402e-02 4.758663846419362464e+00 -9.048490690486373778e-01 1.357754011660698978e+01
-6.506969034671783447e-02 1.345338523387908936e-01 -3.723338618874549866e-02 6.081030860499840429e+00 -2.857321359460458510e+00 1.509970286860967015e+01
-5.731129273772239685e-02 1.281667798757553101e-01 -3.562451899051666260e-02 6.223101687474036581e+00 -4.985487799877396320e+00 1.587067626826098277e+01
-5.193964019417762756e-02 1.213923692703247070e-01 -3.206407278776168823e-02 5.202040660666328087e+00 -6.405223426896857752e+00 1.596928137695175032e+01
-4.942900687456130981e-02 1.205531135201454163e-01 -3.099382668733596802e-02 3.612547859927216720e+00 -7.094945778074047915e+00 1.506187335224599799e+01
-4.928504303097724915e-02 1.227574869990348816e-01 -2.976926229894161224e-02 1.467546524907661354e+00 -7.454589935526264810e+00 1.358779512674242618e+01
-5.543601885437965393e-02 1.290685236454010010e-01 -3.148302435874938965e-02 -1.469127251365458742e+00 -7.123898119775632587e+00 1.082868277732675288e+01
-6.823221594095230103e-02 1.317534893751144409e-01 -3.425315022468566895e-02 -3.292262963324810610e+00 -8.053303769913913612e+00 6.434928562162279597e+00
-8.189509063959121704e-02 1.335282474756240845e-01 -3.349685296416282654e-02 -3.946619707922092157e+00 -7.901439140601387301e+00 4.166657521467045378e+00
-8.609537035226821899e-02 1.274913847446441650e-01 -3.243822604417800903e-02 -4.064707081960178492e+00 -6.396428242700384459e+00 3.245891208454932730e+00
-9.476362913846969604e-02 1.224688068032264709e-01 -3.473067656159400940e-02 -3.853246429285034580e+00 -3.403572850117505766e+00 3.210078213080267417e+00
-1.026582643389701843e-01 1.443910300731658936e-01 -4.185831919312477112e-02 -5.251573907043588285e+00 3.766827503105746988e+00 1.219086716620183530e+00
-9.766347706317901611e-02 1.476579755544662476e-01 -4.825265333056449890e-02 -4.505331294083119609e+00 3.016763502001812203e+00 1.136611797489488707e+00
-9.319871664047241211e-02 1.465554535388946533e-01 -4.658034443855285645e-02 -2.226006583129628069e+00 1.623401324912707944e+00 2.873936271662262509e+00
-8.804684132337570190e-02 1.538982540369033813e-01 -3.939739242196083069e-02 -4.946503520286944511e-01 1.146150530490958719e+00 5.997552546169280241e+00
-7.907547056674957275e-02 1.617616415023803711e-01 -4.016865417361259460e-02 1.460038732890955648e+00 3.152408742130882041e-02 9.845021971710396613e+00
-7.096812129020690918e-02 1.701174527406692505e-01 -4.087599366903305054e-02 3.124527315645225123e+00 -1.140794594314910482e+00 1.359025161132107407e+01
-6.441170722246170044e-02 1.772354543209075928e-01 -4.387145489454269409e-02 4.114424076081478532e+00 -2.345600844463426871e+00 1.583948761224660906e+01
-5.583713576197624207e-02 1.726625710725784302e-01 -4.219249263405799866e-02 2.793605854101135044e+00 -5.192500816868093949e+00 1.728695826168598160e+01
-5.056825652718544006e-02 1.666007041931152344e-01 -3.976963832974433899e-02 1.567044596781069776e+00 -7.105608781034756127e+00 1.792475226376648578e+01
